file_path,heading,keywords,policy_P01,policy_P02,review_traceability,review_quality,review_api,llm_checked
docs/components/interface/interface_wit.md,1. 目的,"WIT_Interface_Purpose,WIT_First,WIT_Common_Types",N/A,N/A,N/A,N/A,N/A,1
docs/components/interface/interface_wit.md,2. アーキテクチャ原則,"CleanArchitecture,META_SpecificationFirst,META_Risk_Tiering",PASS,N/A,PASS,N/A,PASS,1
docs/components/interface/interface_wit.md,3.1 基礎インターフェイス,"CooperativeMultitasking,Asynchronous_Notification,META_RecoveryStrategy,Errorcode_To_Strategy",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,設計判断,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,3.2 リカバリー戦略とエラーハンドリング,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,3. 共通データ構造,"CooperativeMultitasking,Asynchronous_Notification,META_RecoveryStrategy,Errorcode_To_Strategy,Syscall_Mapping",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,4.1. `fireball:host/trap` の定義,Syscall_Mapping,N/A,N/A,UNCERTAIN,N/A,PASS,1
docs/components/interface/interface_wit.md,4.2. 高応答トラインターフェイス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,4. 低レベル・トラップ・インターフェイス,Syscall_Mapping,N/A,PASS,PASS,FAIL,PASS,1
docs/components/interface/interface_wit.md,5.1 `fireball:host/timer` (wasi:clocks 準拠),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,5.3 `fireball:host/bus` (Master/Slave Bus),WASI_Implementation,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,5.4 `fireball:host/streaming` (wasi:io 準拠),WASI_Implementation,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,5.5. WASI標準APIの実装仕様 (WASI Standard API Implementation Specification),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,5. HAL インターフェイス,WASI_Implementation,PASS,PASS,PASS,UNCERTAIN,PASS,1
docs/components/interface/interface_wit.md,6. 非同期通知メカニズム,"Asynchronous_Notification,WASI_Async_Bridge",N/A,N/A,PASS,N/A,N/A,1
docs/components/interface/interface_wit.md,7. フィードバック：WASI 準拠における制約事項,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,8. 命名規則 (Naming Conventions),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/interface_wit.md,8.1 設計上の留意点,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,1. コンセプト,"IPCRouter,URIAbstraction,RoleBasedAccessControl,OwnershipTransfer,IPCDI",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,2. アーキテクチャ分類,"META_3TierSeparation,IPCRouter,URIAbstraction",N/A,N/A,PASS,N/A,N/A,1
docs/components/interface/ipc_router.md,3.1 データ構造,"IPCRegistry,META_FlatMapIndexed,RoleBasedAccessControl",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,3.2 内部ブロック図,"IPCRegistry,META_FlatMapIndexed,RoleBasedAccessControl,DictionaryBasedIPC",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,スコープ定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,Key-Valueペア（kv_pair）,DictionaryBasedIPC,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,IPCメッセージ（message）,"TypeSafeMessaging,META_FlatMapIndexed",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,レジストリエントリ（registry_entry）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,3. 静的モデル,"IPCRegistry,META_FlatMapIndexed,RoleBasedAccessControl,DictionaryBasedIPC,TypeSafeMessaging",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.1 アルゴリズム,"LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed,OwnershipTransfer,IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.1.1 名前解決パイプラインとアクセス制御フロー,"LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed,RoleBasedAccessControl",PASS,PASS,PASS,UNCERTAIN,PASS,1
docs/components/interface/ipc_router.md,4.2 状態遷移図 (SysML SMD: IPC Router ルーティングフロー),"LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed,OwnershipTransfer,IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.2.1 所有権移譲状態機械 (Ownership Transfer State Machine),"OwnershipTransfer,IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.3 メッセージライフサイクルと所有権管理 (SysML Parametric Diagram 相当),"IPC_ZeroCopy,IPC_DropHandler",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.3.1 二分探索による O(log N) 低遅延ルックアップ,"LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.3.2 CSP Handoff スターベーション防止対策,"Challenge_CspHandoffStarvation,LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed,OwnershipTransfer,IPC_ZeroCopy,IPC_DropHandler",N/A,N/A,PASS,UNCERTAIN,N/A,1
docs/components/interface/ipc_router.md,サービス検索と接続フロー,"LowLatencyLookup,META_AccessDictionary,RoleBasedAccessControl,IPCRouter",N/A,PASS,PASS,N/A,PASS,1
docs/components/interface/ipc_router.md,所有権移譲フロー (Zero-Copy Handoff),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4.4 内部シーケンス図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,4. 動的モデル,"LowLatencyLookup,META_AccessDictionary,META_FlatMapIndexed,OwnershipTransfer,IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler,RoleBasedAccessControl,IPCRouter",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,サービス登録（register_service）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,サービス検索（lookup_service）,IPC_HandleBased,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,メッセージルーティング（route_message）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,5.1 公開API,"IPC_HandleBased,CSP_Handoff",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,5.2 URI/IPCインターフェイス,TypeSafeMessaging,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,5.3 サービスファサード,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,5. インターフェイス定義,"IPC_HandleBased,CSP_Handoff,TypeSafeMessaging,ServiceFacade,IoC",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.1 検証対象の不変条件,"IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.2 検証対象のプロパティ,"Challenge_CspHandoffStarvation,IPC_ZeroCopy,IPC_DropHandler",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.3 検証モデル概要,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.4 既知の制限,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6. 形式検証（TLA+ / 直交表）,"IPC_ZeroCopy,Challenge_CspHandoffStarvation,IPC_DropHandler,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.1 性能制約と方策,LowLatencyLookup,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,7. 制約達成の方策,"LowLatencyLookup,META_BumpAllocator,GLOBAL_StaticScalability",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/ipc_router.md,6.3 安全性制約と方策,"RoleBasedAccessControl,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,1. コンセプト,"META_FaultIsolation,MemoryIsolation,IPCRouter",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,2. アーキテクチャ分類,"META_3TierSeparation,IPCRouter,URIAbstraction",N/A,N/A,PASS,N/A,N/A,1
docs/components/interface/system_service.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,サービス定義（service）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,サービス構成（service_config）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,3. 静的モデル,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,4.1 アルゴリズム,"META_FaultIsolation,IPCRouter",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,4.2 状態遷移図,"META_FaultIsolation,IPCRouter",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,WASI呼び出しシーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,4.3 内部シーケンス,"META_FaultIsolation,IPCRouter",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,検証対象となる制約事項 (TLA+ モデリングポイント),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,4.4 WASI API から HAL への変換ラッパー (コンセプトコード),,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,4. 動的モデル,"META_FaultIsolation,IPCRouter,META_RecoveryStrategy",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,リカバリー戦略の種類と具体的ポリシー,META_RecoveryStrategy,N/A,PASS,PASS,UNCERTAIN,N/A,1
docs/components/interface/system_service.md,設計判断,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,5.1 エラーハンドリング戦略,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,service_load_result_t の定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,サービスロード（load_service）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,5.2 公開API,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,5.3 URI/IPCインターフェイス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,5. インターフェイス定義,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,6.1 性能制約と方策,IPCRouter,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,6. 制約達成の方策,"IPCRouter,ConsolidatedHeap,MemoryIsolation",N/A,N/A,N/A,N/A,N/A,0
docs/components/interface/system_service.md,6.3 安全性制約と方策,META_FaultIsolation,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,1. コンセプト,"JIT_Encoder,META_Static_Resolution,META_CompileTimeValidation,PositionIndependentCode",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,2. アーキテクチャ分類,"META_3TierSeparation,META_Static_Resolution,ZeroRuntimeOverhead",N/A,N/A,N/A,N/A,N/A,1
docs/components/jit/jit_assembler_constexpr.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,`fireball::riscv::i_type`,"JIT_Encoder,META_ZeroCostAbstraction",PASS,N/A,PASS,UNCERTAIN,PASS,1
docs/components/jit/jit_assembler_constexpr.md,`fireball::arm::add_imm`,"JIT_Encoder,META_ZeroOverhead",PASS,N/A,PASS,UNCERTAIN,PASS,1
docs/components/jit/jit_assembler_constexpr.md,`x64::mov_ri`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,3. 静的モデル,"JIT_Encoder,META_ZeroCostAbstraction,META_ZeroOverhead",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,コンパイル時エンコード,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,4.1 アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,4.2 状態遷移図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,4. 動的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,Instruction Constructor,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,5.1 公開API (C++ DSL),,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,5. インターフェイス定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,6.1 性能制約,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,6. 制約達成の方策,"META_Static_Resolution,ZeroRuntimeOverhead",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_assembler_constexpr.md,6.2 安全性制約,META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,1. コンセプト,"LowLatencyJIT,JIT_CopyAndPatch,JIT_ZeroCompileCostTheorem,SimpleJITArchitecture,GLOBAL_PeriodicTask,GLOBAL_IdleDetection,JIT_Encoder",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,2. アーキテクチャ分類,"META_3TierSeparation,GLOBAL_ComponentHarness",N/A,N/A,N/A,N/A,N/A,1
docs/components/jit/jit_compiler.md,3.1 データ構造,"JIT_DoubleBuffer_Cache,SimpleJITArchitecture",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,3.2 内部ブロック図,"JIT_DoubleBuffer_Cache,SimpleJITArchitecture",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JITハーネス（jit_harness）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JITコンテキスト（jit_context）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JIT構成（jit_config）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,3.3 主要なクラス・構造体・配列・定数,"JIT_DoubleBuffer_Cache,SimpleJITArchitecture,META_ConfigurableSystem,GLOBAL_StaticScalability",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JITコンパイル実行 (`jit_compile`),,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JITコード検索 (`jit_lookup`),,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,3.4 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,3. 静的モデル,"JIT_DoubleBuffer_Cache,SimpleJITArchitecture,META_ConfigurableSystem,GLOBAL_StaticScalability",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,Copy-and-Patch コンパイル手順,"JIT_CopyAndPatch,META_AI_Native_Dev",UNCERTAIN,N/A,PASS,UNCERTAIN,N/A,1
docs/components/jit/jit_compiler.md,JITトレース検索アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,トレース・チェイニング（連鎖実行）,JIT_LazyChaining,PASS,N/A,PASS,UNCERTAIN,N/A,1
docs/components/jit/jit_compiler.md,ホットスポット判定 (yield 時),JIT_LazyChaining,UNCERTAIN,N/A,PASS,UNCERTAIN,N/A,1
docs/components/jit/jit_compiler.md,バッチコンパイル (周期実行またはアイドル時),,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,4.1 アルゴリズム,"JIT_CopyAndPatch,META_AI_Native_Dev,JIT_LazyChaining,JIT_ReverseCompilationOrder,GLOBAL_PeriodicTask,GLOBAL_IdleDetection",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,4.2 状態遷移図,"JIT_LazyChaining,JIT_ReverseCompilationOrder,GLOBAL_PeriodicTask,GLOBAL_IdleDetection",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,JITコンパイルおよび検索シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,4. 動的モデル,"JIT_CopyAndPatch,META_AI_Native_Dev,JIT_LazyChaining,JIT_ReverseCompilationOrder,GLOBAL_PeriodicTask,GLOBAL_IdleDetection",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,5.1 直行表: 検索・昇格・GC,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,5.2 内部コンポーネントのデコンポジション,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,5. 検証,JIT_Encoder,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,初期化（initialize）,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,トレース検索（lookup_trace）,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,カード状態取得（get_card_state）,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,検索範囲取得（get_search_range）,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,バッチコンパイル処理（process_batch_compile）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,6.1 公開API,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,6.2 URI/IPCインターフェイス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,6. インターフェイス定義,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,7.1 性能制約と方策,"JIT_CopyAndPatch,JIT_RegisterMapping",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,7.2 安全性制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,7. 制約達成の方策,"JIT_CopyAndPatch,JIT_RegisterMapping,PositionIndependentCode,MemoryBoundaryCheck",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_compiler.md,8. 設計判断 (ADR),"ADR_ScalableCodeOffset,ADR_SafeQueuingOnHotMiss",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,1. コンセプト,"JIT_CopyAndPatch,JIT_ZeroCompileCostTheorem,LowLatencyJIT,SinglePassCompilation",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,2. アーキテクチャ分類,"META_3TierSeparation,JIT_CopyAndPatch",N/A,N/A,PASS,N/A,N/A,1
docs/components/jit/jit_engine_copy_patch.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,コピーアンドパッチエンジン（CopyAndPatchEngine）クラス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,命令テンプレート（jit_template）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,3. 静的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,トレースコンパイル手順,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,4.1 アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,4.2 状態遷移図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,4. 動的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,トレースコンパイル（compile_trace）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,5.1 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,5. インターフェイス定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,6.1 性能制約と最優先設計方針,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,6. 制約達成の方策,"LowLatencyJIT,JIT_CopyAndPatch,JIT_RuntimeAPI_Fallback",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_engine_copy_patch.md,6.2 3層分離設計 (3-Tier Separation),META_3TierSeparation,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,1. コンセプト,"SimpleJITArchitecture,JIT_DoubleBuffer_Cache,META_FlatMapIndexed,META_BinarySearch",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,2. アーキテクチャ分類,"META_3TierSeparation,SimpleJITArchitecture",PASS,N/A,PASS,N/A,N/A,1
docs/components/jit/jit_runtime_entry.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,JITエントリインデックス（JitEntryIndex）クラス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,3. 静的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,高速検索,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,4.1 アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,4.2 状態遷移図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,4. 動的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,検索（lookup）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,エントリ登録（register_entry）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,5.1 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,5. インターフェイス定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,6.1 性能制約,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,6. 制約達成の方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_entry.md,6.2 メモリ制約,JIT_DoubleBuffer_Cache,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,1. コンセプト,"LowLatencyJIT,SimpleJITArchitecture,HistoryBuffer,GLOBAL_PeriodicTask",N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,2. アーキテクチャ分類,"META_3TierSeparation,SimpleJITArchitecture",N/A,N/A,PASS,N/A,N/A,1
docs/components/jit/jit_runtime_hotspot.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,ホットスポット検出器（HotspotDetector）クラス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,3. 静的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,ホットスポット判定,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,4.1 アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,4.2 状態遷移図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,4. 動的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,実行記録（record_execution）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,履歴処理（process_history）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,5.1 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,5. インターフェイス定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,6. 制約達成の方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/jit/jit_runtime_hotspot.md,6.1 性能制約,"LowLatencyJIT,SimpleJITArchitecture",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,1. コンセプト,"IPCRouter,Challenge_InterruptSafety,TaskPollInterruptFlag,RSPMinimalSet,Fast_Path_GPIO",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,2. アーキテクチャ分類,"META_3TierSeparation,IPCRouter,URIAbstraction,META_StaticDI",N/A,N/A,N/A,N/A,N/A,1
docs/components/platform/platform_hal.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,デバイス情報（device）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,HAL構成（hal_config）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,3. 静的モデル,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,4.1 アルゴリズム,"RSP_Transport_Selectable,TaskPollInterruptFlag,GLOBAL_InterruptWakeup",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,4.2 状態遷移図,"RSP_Transport_Selectable,TaskPollInterruptFlag,GLOBAL_InterruptWakeup",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,RSPパケット受信とコマンド供給シーケンス,,N/A,N/A,N/A,N/A,N/A,0
